"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY","medSignal","avgSignal","num","sdSignal","iqrSignal","dist"
"58625",2006-02-11 02:34:10,1,2,45.2,"00:14:bf:b1:97:8a",-37,1139646850756,45,"1-2",-43,-42.348623853211,109,2.53631457181548,4,3.17647603485372
"83339",2006-02-11 02:54:09,1,3,45.4,"00:14:bf:b1:97:8a",-48,1139648049731,45,"1-3",-43,-41.9237288135593,118,4.83427361262546,9,4.0853396431631
"108296",2006-02-11 03:13:06,1,4,44.8,"00:14:bf:b1:97:8a",-40,1139649186902,45,"1-4",-38,-38.7878787878788,99,2.04177157606603,3,5.02891638427206
"124409",2006-02-11 03:43:49,1,5,44.9,"00:14:bf:b1:97:8a",-36,1139651029069,45,"1-5",-36,-37.8181818181818,99,2.59655830433852,5,5.99082632030006
"139883",2006-02-11 03:59:38,1,6,45.1,"00:14:bf:b1:97:8a",-47,1139651978152,45,"1-6",-52,-50.1153846153846,104,3.75023026427722,7,6.96347614342147
"147994",2006-02-11 04:10:20,1,7,45.3,"00:14:bf:b1:97:8a",-47,1139652620944,45,"1-7",-44,-45.3009708737864,103,2.4125283761668,2,7.94292137692424
"155763",2006-02-11 04:17:44,1,8,45.3,"00:14:bf:b1:97:8a",-50,1139653064028,45,"1-8",-53,-52.6421052631579,95,1.63027076118025,2,8.92692556258872
"163498",2006-02-11 04:25:32,1,9,45,"00:14:bf:b1:97:8a",-55,1139653532617,45,"1-9",-55,-55.6930693069307,101,1.74781334390962,2,9.91413132856329
"364587",2006-02-11 08:55:03,10,3,45.9,"00:14:bf:b1:97:8a",-46,1139669703520,45,"10-3",-48,-49.2884615384615,104,3.32005695624053,7,8.40773453434396
"398911",2006-02-11 10:03:08,10,4,45.3,"00:14:bf:b1:97:8a",-57,1139673788235,45,"10-4",-57,-58.1648351648352,91,2.47773972386006,4,8.9044932477935
"426092",2006-02-11 10:42:36,10,5,45.3,"00:14:bf:b1:97:8a",-60,1139676156495,45,"10-5",-57,-56.8421052631579,114,2.33700113172984,2,9.48103369891701
"454611",2006-02-11 11:13:13,10,6,45.3,"00:14:bf:b1:97:8a",-59,1139677993894,45,"10-6",-58,-57.5294117647059,119,1.5882168308812,1,10.1237344888139
"489684",2006-02-11 12:03:59,10,7,45.3,"00:14:bf:b1:97:8a",-55,1139681039739,45,"10-7",-55,-56.7307692307692,104,4.34491281428112,6.25,10.8208132781229
"524114",2006-02-11 12:45:31,10,8,45.1,"00:14:bf:b1:97:8a",-62,1139683531632,45,"10-8",-57,-57.8515625,128,3.15002773078657,2,11.5624391890293
"371905",2006-02-11 09:06:27,11,3,46.3,"00:14:bf:b1:97:8a",-58,1139670387043,45,"11-3",-57,-56.6938775510204,98,1.07845023653701,2,9.31074647920348
"405568",2006-02-11 10:11:36,11,4,45.1,"00:14:bf:b1:97:8a",-62,1139674296255,45,"11-4",-62,-60.25,96,3.57476535851251,7,9.76165969494942
"432910",2006-02-11 10:49:16,11,5,45.5,"00:14:bf:b1:97:8a",-54,1139676556272,45,"11-5",-62,-60.4226804123711,97,3.94977597346354,7,10.2902866821095
"461808",2006-02-11 11:21:40,11,6,45.2,"00:14:bf:b1:97:8a",-61,1139678500170,45,"11-6",-61,-60.8155339805825,103,1.63747517757288,2,10.8853112036358
"496436",2006-02-11 12:11:27,11,7,45.5,"00:14:bf:b1:97:8a",-56,1139681487448,45,"11-7",-55,-55.89,100,3.27184191166833,6.25,11.536463929645
"531094",2006-02-11 12:53:12,11,8,45,"00:14:bf:b1:97:8a",-58,1139683992853,45,"11-8",-60,-59.6880733944954,109,1.63127561825447,2,12.2347864713692
"378620",2006-02-11 09:12:46,12,3,45.4,"00:14:bf:b1:97:8a",-57,1139670766426,45,"12-3",-58,-57.82,100,1.85526822913028,2,10.2318131335556
"412569",2006-02-11 10:25:29,12,4,45.6,"00:14:bf:b1:97:8a",-55,1139675129315,45,"12-4",-54,-53.7327586206897,116,1.60085715421018,2,10.6437775249204
"440052",2006-02-11 10:56:23,12,5,44.4,"00:14:bf:b1:97:8a",-56,1139676983891,45,"12-5",-56,-54.4579439252336,107,3.61412421561332,7.5,11.1305884839931
"468664",2006-02-11 11:28:40,12,6,45.1,"00:14:bf:b1:97:8a",-63,1139678920948,45,"12-6",-56,-55.9652173913043,115,2.38757909681638,2,11.682893477217
"503259",2006-02-11 12:18:41,12,7,45,"00:14:bf:b1:97:8a",-64,1139681921647,45,"12-7",-63,-63.096,125,1.98552828754595,2,12.2918672300021
"538293",2006-02-11 13:09:27,12,8,45.3,"00:14:bf:b1:97:8a",-49,1139684967630,45,"12-8",-52,-53.3125,96,2.38994604651719,3.25,12.9495173655237
"385649",2006-02-11 09:38:08,13,3,45.5,"00:14:bf:b1:97:8a",-61,1139672288905,45,"13-3",-53,-54.3366336633663,101,2.67311514051592,5,11.1664676599182
"419489",2006-02-11 10:35:47,13,4,44.8,"00:14:bf:b1:97:8a",-58,1139675747714,45,"13-4",-57,-56.97,100,1.77214701718143,2,11.5451288429363
"447239",2006-02-11 11:05:37,13,5,45.4,"00:14:bf:b1:97:8a",-51,1139677537737,45,"13-5",-51,-51.1413043478261,92,1.13468320349275,2,11.9954157910428
"475670",2006-02-11 11:35:42,13,6,45.6,"00:14:bf:b1:97:8a",-52,1139679342790,45,"13-6",-53,-53.7272727272727,99,2.81692473010284,4,12.5095963164284
"510068",2006-02-11 12:27:58,13,7,45.6,"00:14:bf:b1:97:8a",-59,1139682478014,45,"13-7",-60,-59.9158878504673,107,1.21408009532727,2,13.080137613955
"545368",2006-02-11 13:16:36,13,8,44.9,"00:14:bf:b1:97:8a",-59,1139685396801,45,"13-8",-56,-56.378640776699,103,1.40807548298092,2,13.7
"640266",2006-02-19 02:47:15,14,3,46.5,"00:14:bf:b1:97:8a",-57,1140338835275,45,"14-3",-60,-59.5777777777778,90,1.34897195794459,2,12.1115647213727
"1091932",2006-03-09 12:30:53,14,7,45.2,"00:14:bf:b1:97:8a",-63,1141929053403,45,"14-7",-56.5,-57.3478260869565,92,3.53455402352914,1,13.8956827827926
"1137083",2006-03-09 13:35:40,14,8,44.7,"00:14:bf:b1:97:8a",-61,1141932940214,45,"14-8",-63,-62.4019607843137,102,1.29170854636173,1,14.4806767797641
"647075",2006-02-19 02:53:11,15,3,44.8,"00:14:bf:b1:97:8a",-59,1140339191569,45,"15-3",-60,-60.0659340659341,91,2.21008897660101,1,13.0648383074572
"1098304",2006-03-09 12:42:19,15,7,45.7,"00:14:bf:b1:97:8a",-61,1141929739946,45,"15-7",-58,-56.9255319148936,94,2.46366874650771,3.75,14.7339743450299
"1143594",2006-03-09 13:41:25,15,8,44.7,"00:14:bf:b1:97:8a",-53,1141933285140,45,"15-8",-52,-51.9259259259259,108,2.04484171497981,1,15.2869225156668
"653790",2006-02-19 02:59:59,16,3,45.3,"00:14:bf:b1:97:8a",-68,1140339599559,45,"16-3",-62,-63.8295454545455,88,3.40797439048271,6,14.0246212070059
"1104586",2006-03-09 12:48:26,16,7,44.6,"00:14:bf:b1:97:8a",-57,1141930106637,45,"16-7",-57,-58.1862745098039,102,3.11727982511302,2,15.5913437522235
"1150025",2006-03-09 13:47:30,16,8,44.8,"00:14:bf:b1:97:8a",-58,1141933650815,45,"16-8",-50,-51.1684210526316,95,3.22771453158801,1.5,16.1148999376354
"660608",2006-02-19 03:10:20,17,3,45.1,"00:14:bf:b1:97:8a",-59,1140340220042,45,"17-3",-63,-63.3039215686275,102,1.33341826559236,1,14.9896631049534
"1111045",2006-03-09 13:02:45,17,7,45.3,"00:14:bf:b1:97:8a",-55,1141930965743,45,"17-7",-55,-55.2631578947368,95,1.18690126062095,1,16.4648109615628
"1156352",2006-03-09 13:53:36,17,8,45.1,"00:14:bf:b1:97:8a",-57,1141934016702,45,"17-8",-59,-58.5957446808511,94,1.40902733885403,1.75,16.9614268267737
"667086",2006-02-19 03:19:38,18,3,45.4,"00:14:bf:b1:97:8a",-56,1140340778485,45,"18-3",-59,-59.551724137931,87,3.35066331749421,6,15.9590099943574
"1117478",2006-03-09 13:09:40,18,7,46.6,"00:14:bf:b1:97:8a",-58,1141931380057,45,"18-7",-54,-54.4255319148936,94,1.81682318573322,2,17.3519451359206
"1162716",2006-03-09 14:15:12,18,8,46.5,"00:14:bf:b1:97:8a",-59,1141935312667,45,"18-8",-59,-59.1574074074074,108,1.52953500378222,1,17.8238604123798
"673783",2006-02-19 03:26:25,19,3,45,"00:14:bf:b1:97:8a",-66,1140341185506,45,"19-3",-62,-63.2555555555556,90,2.708957721169,5,16.9319225134064
"1123947",2006-03-09 13:15:58,19,7,44.7,"00:14:bf:b1:97:8a",-64,1141931758065,45,"19-7",-64,-63.3977272727273,88,1.49742900530019,1,18.2507534091062
"1169469",2006-03-09 14:26:59,19,8,44.5,"00:14:bf:b1:97:8a",-59,1141936019267,45,"19-8",-61,-61.0485436893204,103,1.32382867780184,1,18.7
"17516",2006-02-11 01:57:02,2,0,45.5,"00:14:bf:b1:97:8a",-32,1139644622533,45,"2-0",-38,-37.4259259259259,108,2.62341613526349,4.25,0.94339811320566
"42128",2006-02-11 02:20:00,2,1,45.6,"00:14:bf:b1:97:8a",-36,1139646000971,45,"2-1",-37,-38.020202020202,99,3.98973120157389,7,1.86815416922694
"282346",2006-02-11 07:18:28,2,10,47.6,"00:14:bf:b1:97:8a",-46,1139663908506,45,"2-10",-52,-51.3548387096774,93,1.54388809919408,2,10.8115678788971
"289659",2006-02-11 07:24:00,2,11,45,"00:14:bf:b1:97:8a",-48,1139664240738,45,"2-11",-49,-49.3711340206186,97,2.69768259973903,5,11.8105884696742
"297263",2006-02-11 07:29:47,2,12,45.8,"00:14:bf:b1:97:8a",-50,1139664587672,45,"2-12",-54,-54.72,100,3.48178521491896,7,12.8097619025492
"304750",2006-02-11 07:38:12,2,13,45.3,"00:14:bf:b1:97:8a",-43,1139665092724,45,"2-13",-50,-51.3238095238095,105,3.58548150959919,6,13.8090550002526
"66916",2006-02-11 02:41:50,2,2,45.5,"00:14:bf:b1:97:8a",-45,1139647310273,45,"2-2",-40,-43.7029702970297,101,5.5091642822763,11,2.84429253066558
"91760",2006-02-11 03:00:35,2,3,44.3,"00:14:bf:b1:97:8a",-41,1139648435139,45,"2-3",-41,-42.752380952381,105,3.02483614426198,4,3.83275357934736
"116525",2006-02-11 03:18:54,2,4,44.4,"00:14:bf:b1:97:8a",-43,1139649534184,45,"2-4",-47,-46.9259259259259,108,2.90569438900794,4,4.82597140480546
"132537",2006-02-11 03:51:31,2,5,45.1,"00:14:bf:b1:97:8a",-43,1139651491694,45,"2-5",-46,-46.4166666666667,108,2.08297504707305,4,5.82151183113115
"251895",2006-02-11 06:29:21,2,6,45.5,"00:14:bf:b1:97:8a",-49,1139660961158,45,"2-6",-45,-45.1530612244898,98,2.01720456167331,3,6.81835757349231
"259804",2006-02-11 06:36:19,2,7,45.3,"00:14:bf:b1:97:8a",-52,1139661379724,45,"2-7",-50,-49.6666666666667,96,2.60229318574241,5,7.81600921186765
"267127",2006-02-11 06:44:34,2,8,45.4,"00:14:bf:b1:97:8a",-51,1139661874159,45,"2-8",-48,-47.6237623762376,101,1.56749153202507,3,8.81419309976812
"274628",2006-02-11 07:05:56,2,9,45.2,"00:14:bf:b1:97:8a",-46,1139663156351,45,"2-9",-53,-51.6632653061224,98,3.44603126739984,6,9.81274681218261
"680425",2006-02-19 03:32:54,20,3,45.2,"00:14:bf:b1:97:8a",-54,1140341574483,45,"20-3",-55,-55.8842105263158,95,2.82037856933357,1,17.9078195210919
"1131253",2006-03-09 13:29:30,20,7,46,"00:14:bf:b1:97:8a",-60,1141932570011,45,"20-7",-61,-61.4090909090909,88,3.12069975809053,5,19.159592897554
"1176003",2006-03-09 14:33:25,20,8,45.9,"00:14:bf:b1:97:8a",-55,1141936405335,45,"20-8",-57,-57.3404255319149,94,2.73390968807803,2,19.5880065346119
"687311",2006-02-19 04:11:54,21,3,45.2,"00:14:bf:b1:97:8a",-58,1140343914573,45,"21-3",-60,-61.2555555555556,90,3.34718097425386,6,18.8862383761299
"728474",2006-02-19 04:55:06,21,4,45.3,"00:14:bf:b1:97:8a",-69,1140346506414,45,"21-4",-69,-68.505376344086,93,1.06957585980102,1,19.1125613144863
"769931",2006-02-19 05:50:11,21,5,44.9,"00:14:bf:b1:97:8a",-68,1140349811525,45,"21-5",-67,-66.3168316831683,101,2.4080311171964,3,19.3878828137577
"804015",2006-02-19 06:30:47,21,6,45.3,"00:14:bf:b1:97:8a",-65,1140352247977,45,"21-6",-66,-65.8613861386139,101,1.62499047978933,2,19.7101496696499
"838270",2006-02-19 07:48:02,21,7,45.1,"00:14:bf:b1:97:8a",-62,1140356882047,45,"21-7",-60,-60.3763440860215,93,1.95556051396938,2,20.077101384413
"879753",2006-02-19 08:49:07,21,8,45.1,"00:14:bf:b1:97:8a",-60,1140360547244,45,"21-8",-62,-62,97,3.11916121203548,2,20.4863369102434
"694207",2006-02-19 04:18:29,22,3,45.1,"00:14:bf:b1:97:8a",-62,1140344309404,45,"22-3",-62,-61.6095238095238,105,1.43778166534983,2,19.8668064872037
"735465",2006-02-19 05:01:31,22,4,45.2,"00:14:bf:b1:97:8a",-60,1140346891338,45,"22-4",-60,-60.6132075471698,106,2.05436007747972,2,20.0820815654155
"776628",2006-02-19 06:00:20,22,5,45.3,"00:14:bf:b1:97:8a",-69,1140350420899,45,"22-5",-68,-67.7872340425532,94,2.40908826025747,2,20.3442866672685
"810781",2006-02-19 06:37:06,22,6,45.6,"00:14:bf:b1:97:8a",-65,1140352626429,45,"22-6",-66,-66.2315789473684,95,2.08567878424302,2,20.6516343178936
"845290",2006-02-19 07:55:15,22,7,44.8,"00:14:bf:b1:97:8a",-68,1140357315878,45,"22-7",-63,-63.2150537634409,93,1.94963465008632,1,21.0021427478246
"886558",2006-02-19 08:57:24,22,8,44.7,"00:14:bf:b1:97:8a",-64,1140361044227,45,"22-8",-62,-62.4356435643564,101,1.87305014126242,2,21.3936906586965
"701081",2006-02-19 04:24:56,23,3,45.1,"00:14:bf:b1:97:8a",-63,1140344696674,45,"23-3",-63,-63.1456310679612,103,1.34607466353454,2,20.849220608934
"742390",2006-02-19 05:08:17,23,4,45.1,"00:14:bf:b1:97:8a",-67,1140347297192,45,"23-4",-63,-63.5858585858586,99,3.06064586024564,3,21.0544532106631
"783397",2006-02-19 06:11:11,23,5,45.2,"00:14:bf:b1:97:8a",-65,1140351071884,45,"23-5",-61,-61.1666666666667,102,2.2208879382633,4,21.3046943183891
"817573",2006-02-19 07:03:15,23,6,45,"00:14:bf:b1:97:8a",-67,1140354195799,45,"23-6",-68,-67.4186046511628,86,1.35007726383754,1,21.5983795688473
"852080",2006-02-19 08:01:20,23,7,44.7,"00:14:bf:b1:97:8a",-62,1140357680301,45,"23-7",-59,-60.14,100,2.37418779307107,2.25,21.9337639268777
"893482",2006-02-19 09:06:01,23,8,45.5,"00:14:bf:b1:97:8a",-66,1140361561127,45,"23-8",-66,-66.2285714285714,105,1.87214984842161,3,22.3089668070935
"707929",2006-02-19 04:31:48,24,3,45,"00:14:bf:b1:97:8a",-62,1140345108343,45,"24-3",-62,-61.5054945054945,91,1.22359784945533,1,21.8332315519256
"749311",2006-02-19 05:15:07,24,4,45,"00:14:bf:b1:97:8a",-62,1140347707053,45,"24-4",-65,-66.4444444444444,99,3.60051646585065,2,22.0292986724498
"790203",2006-02-19 06:18:07,24,5,45.2,"00:14:bf:b1:97:8a",-66,1140351487974,45,"24-5",-65,-65.8148148148148,108,2.67961549811207,3,22.2685877414802
"824284",2006-02-19 07:13:09,24,6,45.4,"00:14:bf:b1:97:8a",-61,1140354789980,45,"24-6",-61,-61.0361445783133,83,0.929801750867016,2,22.5497228364342
"859030",2006-02-19 08:24:20,24,7,45.1,"00:14:bf:b1:97:8a",-64,1140359060651,45,"24-7",-64,-63.6352941176471,85,2.6042413154567,2,22.8711608800253
"900277",2006-02-19 09:14:55,24,8,44.7,"00:14:bf:b1:97:8a",-60,1140362095161,45,"24-8",-59,-59.9,90,2.23882995123832,1,23.2312289816962
"714785",2006-02-19 04:38:22,25,3,45.4,"00:14:bf:b1:97:8a",-62,1140345502212,45,"25-3",-64,-63.9010989010989,91,1.07553547443892,2,22.8186327373048
"756098",2006-02-19 05:21:15,25,4,45,"00:14:bf:b1:97:8a",-73,1140348075448,45,"25-4",-70,-70.2954545454545,88,2.02943336698044,2,23.0063034840454
"865971",2006-02-19 08:31:54,25,7,45,"00:14:bf:b1:97:8a",-66,1140359514315,45,"25-7",-69,-69.6547619047619,84,1.8135636728937,1,23.8136515469594
"907157",2006-02-19 09:22:19,25,8,45.6,"00:14:bf:b1:97:8a",-59,1140362539908,45,"25-8",-64,-62.9292929292929,99,2.31345895837647,3,24.1596771501608
"721631",2006-02-19 04:48:42,26,3,45.4,"00:14:bf:b1:97:8a",-58,1140346122946,45,"26-3",-60,-61.0120481927711,83,4.31812396003571,2,23.8052515214606
"762903",2006-02-19 05:28:15,26,4,45.4,"00:14:bf:b1:97:8a",-60,1140348495415,45,"26-4",-62,-63.8854166666667,96,3.60371092849307,2,23.985203772326
"797194",2006-02-19 06:24:20,26,5,45,"00:14:bf:b1:97:8a",-65,1140351860957,45,"26-5",-63,-63.019801980198,101,1.30368859793896,2,24.2051647381298
"831268",2006-02-19 07:31:34,26,6,45.3,"00:14:bf:b1:97:8a",-72,1140355894593,45,"26-6",-63,-63.5961538461538,104,3.83524592132922,2,24.4640552648166
"872853",2006-02-19 08:40:02,26,7,45.2,"00:14:bf:b1:97:8a",-68,1140360002058,45,"26-7",-70,-69.5934065934066,91,0.954265534650975,1,24.7606542724541
"914156",2006-02-19 09:29:14,26,8,45.3,"00:14:bf:b1:97:8a",-70,1140362954390,45,"26-8",-70,-70.3894736842105,95,1.73998494027541,2,25.0936246883546
"921180",2006-02-19 09:37:52,27,3,45.7,"00:14:bf:b1:97:8a",-63,1140363472427,45,"27-3",-63,-64.2022471910112,89,4.45987101138612,7,24.7929425442
"955824",2006-02-19 10:16:56,27,7,45.2,"00:14:bf:b1:97:8a",-67,1140365816453,45,"27-7",-69,-69.2680412371134,97,2.09421556474378,1,25.7116705019336
"1003540",2006-02-19 11:25:16,27,8,45,"00:14:bf:b1:97:8a",-64,1140369916537,45,"27-8",-70,-70.2380952380952,84,2.02763466932932,1,26.032479712851
"928148",2006-02-19 09:46:36,28,3,45.6,"00:14:bf:b1:97:8a",-63,1140363996808,45,"28-3",-63,-62.3333333333333,99,2.12852348939305,2,25.7815825736125
"962726",2006-02-19 10:30:24,28,7,45.2,"00:14:bf:b1:97:8a",-66,1140366624060,45,"28-7",-65,-64.8198198198198,111,1.57940263850378,2,26.6662708303955
"1010363",2006-02-19 11:35:11,28,8,45.3,"00:14:bf:b1:97:8a",-62,1140370511775,45,"28-8",-65,-65.6170212765958,94,2.37417278397015,3,26.9757298325736
"935079",2006-02-19 09:53:52,29,3,44.7,"00:14:bf:b1:97:8a",-69,1140364432583,45,"29-3",-63,-63.8333333333333,90,3.26110893112667,3,26.771066471099
"969611",2006-02-19 10:37:34,29,7,45.4,"00:14:bf:b1:97:8a",-67,1140367054743,45,"29-7",-66,-66.0744680851064,94,3.33195464510473,5,27.6240836952106
"1017072",2006-02-19 11:44:18,29,8,45.2,"00:14:bf:b1:97:8a",-67,1140371058421,45,"29-8",-66,-66.4854368932039,103,3.38353590913847,4,27.9229296457231
"312469",2006-02-11 07:48:54,3,3,44.9,"00:14:bf:b1:97:8a",-52,1139665734824,45,"3-3",-54,-54.1727272727273,110,1.4767873071724,2,3.83275357934736
"588509",2006-02-11 14:03:12,3,7,45.5,"00:14:bf:b1:97:8a",-50,1139688192535,45,"3-7",-57,-56,93,2.93035092126167,5,7.81600921186765
"632451",2006-02-11 15:01:07,3,8,45.5,"00:14:bf:b1:97:8a",-55,1139691667909,45,"3-8",-55,-54.9636363636364,110,2.32231801600747,3,8.81419309976812
"942138",2006-02-19 10:01:31,30,3,45,"00:14:bf:b1:97:8a",-67,1140364891619,45,"30-3",-61,-62.4803921568627,102,3.53967720225666,6,27.7613040039549
"976453",2006-02-19 10:45:34,30,7,45.4,"00:14:bf:b1:97:8a",-63,1140367534621,45,"30-7",-64,-64.9893617021277,94,3.52409427348503,5,28.5847861632722
"1023938",2006-02-19 11:52:50,30,8,45.1,"00:14:bf:b1:97:8a",-66,1140371570085,45,"30-8",-61.5,-62.4111111111111,90,3.75033914404828,4,28.8736904464947
"948992",2006-02-19 10:08:19,31,3,44.8,"00:14:bf:b1:97:8a",-64,1140365299773,45,"31-3",-60,-61.7058823529412,85,3.04655750069517,3,28.752217305801
"983262",2006-02-19 10:53:56,31,7,45.3,"00:14:bf:b1:97:8a",-67,1140368036844,45,"31-7",-69,-68.8295454545455,88,1.66934215764458,2,29.548096385385
"1030691",2006-02-19 13:00:29,31,8,46.8,"00:14:bf:b1:97:8a",-62,1140375629458,45,"31-8",-62,-62.5050505050505,99,1.98141228427613,3,29.8276717160425
"1078102",2006-02-19 13:58:05,32,3,45.2,"00:14:bf:b1:97:8a",-67,1140379085306,45,"32-3",-65,-64.875,96,1.86519365440188,3.25,29.7437388369384
"1064436",2006-02-19 13:46:17,32,4,45.8,"00:14:bf:b1:97:8a",-67,1140378377826,45,"32-4",-69,-68.7916666666667,96,1.32121687662841,2,29.8879574410832
"1057462",2006-02-19 13:28:32,32,5,44.2,"00:14:bf:b1:97:8a",-71,1140377312068,45,"32-5",-65,-65.625,96,2.32718488171529,2,30.0647634283059
"1050515",2006-02-19 13:21:29,32,6,44.5,"00:14:bf:b1:97:8a",-75,1140376889585,45,"32-6",-71,-70.8350515463918,97,2.34378794356457,1,30.2735858464107
"990069",2006-02-19 11:02:28,32,7,45.2,"00:14:bf:b1:97:8a",-61,1140368548396,45,"32-7",-62,-63.14,100,3.77664272906907,2,30.5137673845758
"1037320",2006-02-19 13:07:54,32,8,45.4,"00:14:bf:b1:97:8a",-70,1140376074402,45,"32-8",-67,-66.8349514563107,103,1.65740813118154,1,30.7845740590965
"1085001",2006-02-19 14:20:40,33,3,46.6,"00:14:bf:b1:97:8a",-61,1140380440087,45,"33-3",-63,-64.1494252873563,87,3.52904472097038,2,30.7358097339244
"1071272",2006-02-19 13:52:12,33,4,44.9,"00:14:bf:b1:97:8a",-68,1140378732184,45,"33-4",-63,-63.4375,96,2.95158298295392,1,30.8753947343188
"996836",2006-02-19 11:10:44,33,7,45.3,"00:14:bf:b1:97:8a",-67,1140369044171,45,"33-7",-64,-64.1588785046729,107,2.01011373333667,2,31.4815819170511
"1044044",2006-02-19 13:14:46,33,8,46.5,"00:14:bf:b1:97:8a",-66,1140376486256,45,"33-8",-65,-65.78,100,1.54121819848895,1,31.7441333162523
"323133",2006-02-11 08:03:02,4,3,44.9,"00:14:bf:b1:97:8a",-52,1139666582517,45,"4-3",-53,-54.1538461538462,91,3.43809726745955,6,4.0853396431631
"580833",2006-02-11 13:56:45,4,7,45.9,"00:14:bf:b1:97:8a",-53,1139687805751,45,"4-7",-56,-56.5047619047619,105,2.38232195042103,3,7.94292137692424
"625155",2006-02-11 14:55:13,4,8,45.2,"00:14:bf:b1:97:8a",-51,1139691313366,45,"4-8",-53,-52.0096153846154,104,2.274788765645,3,8.92692556258872
"327713",2006-02-11 08:06:54,5,3,45.4,"00:14:bf:b1:97:8a",-55,1139666814131,45,"5-3",-51,-51.55,100,1.7254775360093,3,4.54862616621766
"573686",2006-02-11 13:50:10,5,7,45.4,"00:14:bf:b1:97:8a",-59,1139687410818,45,"5-7",-55,-55.8583333333333,120,2.45393127684632,2.25,8.19084855189009
"618071",2006-02-11 14:49:12,5,8,45.8,"00:14:bf:b1:97:8a",-56,1139690952072,45,"5-8",-48,-50.6326530612245,98,4.29189539534436,7,9.14822387133153
"334858",2006-02-11 08:13:39,6,3,45.3,"00:14:bf:b1:97:8a",-50,1139667219309,45,"6-3",-52,-54.0752688172043,93,4.78275107102457,10,5.1662365412358
"566850",2006-02-11 13:43:43,6,7,45.2,"00:14:bf:b1:97:8a",-49,1139687023146,45,"6-7",-50,-51.0918367346939,98,2.56497717959294,1,8.5492689745966
"610382",2006-02-11 14:36:57,6,8,45.3,"00:14:bf:b1:97:8a",-57,1139690217674,45,"6-8",-59,-58.3454545454545,110,1.22987553361719,1,9.47048045243746
"342637",2006-02-11 08:19:50,7,3,45.1,"00:14:bf:b1:97:8a",-53,1139667590792,45,"7-3",-53,-53.4489795918367,98,2.69448634808039,3,5.88982172905089
"559827",2006-02-11 13:37:17,7,7,45.7,"00:14:bf:b1:97:8a",-53,1139686637234,45,"7-7",-53,-55.9901960784314,102,4.85532288907877,9,9.00499861188218
"603277",2006-02-11 14:30:31,7,8,46.3,"00:14:bf:b1:97:8a",-50,1139689831438,45,"7-8",-52,-53.0629921259843,127,2.13343761462412,1,9.88382517044894
"349898",2006-02-11 08:35:50,8,3,45.5,"00:14:bf:b1:97:8a",-57,1139668550340,45,"8-3",-55,-54.9393939393939,99,1.99907214098463,2,6.68505796534331
"552638",2006-02-11 13:30:15,8,7,44.5,"00:14:bf:b1:97:8a",-61,1139686215172,45,"8-7",-59,-57.4824561403509,114,3.36623645876064,6,9.54410813015025
"596171",2006-02-11 14:23:50,8,8,44.9,"00:14:bf:b1:97:8a",-55,1139689430781,45,"8-8",-59,-59.1489361702128,94,1.43652393180018,2,10.3773792452623
"357305",2006-02-11 08:48:38,9,3,45,"00:14:bf:b1:97:8a",-43,1139669318756,45,"9-3",-44,-45.8118811881188,101,2.91792005129383,6,7.52927619363243
"392053",2006-02-11 09:45:30,9,4,45,"00:14:bf:b1:97:8a",-61,1139672730717,45,"9-4",-62,-62.1782178217822,101,1.36671898797054,2,8.0802227692063
"482651",2006-02-11 11:46:06,9,7,45,"00:14:bf:b1:97:8a",-60,1139679966281,45,"9-7",-60,-59.9051724137931,116,0.986680409699391,1,10.1533245786787
"517108",2006-02-11 12:37:34,9,8,45.3,"00:14:bf:b1:97:8a",-61,1139683054430,45,"9-8",-60,-59.3737373737374,99,2.81608303226474,4.5,10.9402925006601
"1939",2006-02-11 01:34:25,0,0,90.3,"00:14:bf:b1:97:8a",-35,1139643265144,90,"0-0",-34,-33.7473684210526,95,0.798514858874414,1,2.62488094968134
"26563",2006-02-11 02:05:29,0,1,89.8,"00:14:bf:b1:97:8a",-37,1139645129048,90,"0-1",-40,-40.2178217821782,101,2.67433715300087,2,3.08058436014987
"223599",2006-02-11 05:47:37,0,10,90.4,"00:14:bf:b1:97:8a",-47,1139658457185,90,"0-10",-48,-47.78,100,1.88336685408624,3,11.0855762141623
"231070",2006-02-11 05:56:01,0,11,90,"00:14:bf:b1:97:8a",-49,1139658961401,90,"0-11",-51,-50.8367346938776,98,2.33173479752746,3,12.0619235613562
